year,month,pc1_hf,STOXX50_hf,MP_pm,CBI_pm,MP_median,CBI_median
2019,1,-0.0038488,-0.61087131377473,-0,-0.0038488,0.01757206,-0.02142086
2019,2,0,0,0,0,0,0
2019,3,-0.00572753,-0.361680374541073,-0,-0.00572753,0.00867956,-0.01440709
2019,4,-0.00291397,0.0399349047151887,-0.00291397,-0,-0.00273154,-0.00018243
2019,5,0,0,0,0,0,0
2019,6,0.02338692,-0.590257025325513,0.02338692,0,0.030532,-0.00714508
2019,7,0.03704762,-0.73933,0.03704762,0,0.04212013,-0.00507251
2019,8,0,0,0,0,0,0
2019,9,0.06690341,0.042317,0,0.06690341,0.03210112,0.03480229
2019,10,0.00099157,-0.22371,0.00099157,0,0.00763567,-0.0066441
2019,11,0,0,0,0,0,0
2019,12,0.00068981,0.3329,0,0.00068981,-0.01027987,0.01096968
2020,1,0.00566564,-0.470577457078569,0.00566564,0,0.01785168,-0.01218604
2020,2,0,0,0,0,0,0
2020,3,0.12498329,-3.98467470715058,0.12498329,0,0.18966579,-0.0646825
2020,4,0.01621281,-1.1385433664616,0.01621281,0,0.04444395,-0.02823114
2020,5,0,0,0,0,0,0
2020,6,0.00295651,0.0227421999305477,0,0.00295651,0.00075242,0.00220409
2020,7,-0.00387577,0.268275073196023,-0.00387577,-0,-0.0105001,0.00662433
2020,8,0,0,0,0,0,0
2020,9,0.0095098,0.505103406069196,0,0.0095098,-0.01136589,0.02087569
2020,10,-0.00612316,1.29373772749455,-0.00612316,-0,-0.04435228,0.03822912
2020,11,0,0,0,0,0,0
2020,12,0.01488117,-0.693229281993979,0.01488117,0,0.02956556,-0.01468439
2021,1,0.00259234,-0.34227525296533,0.00259234,0,0.01222016,-0.00962782
2021,2,0,0,0,0,0,0
2021,3,0.01257869,0.107737627767968,0,0.01257869,0.00285081,0.00972788
2021,4,-0.0015463,-0.083392067188548,-0,-0.0015463,0.00188838,-0.00343468
2021,5,0,0,0,0,0,0
2021,6,-0.00092792,0.474655205577435,-0.00092792,-0,-0.01561297,0.01468505
2021,7,-0.00037284,-0.234586766037204,-0,-0.00037284,0.00730061,-0.00767345
2021,8,0,0,0,0,0,0
2021,9,0.00162153,0.465143772255594,0,0.00162153,-0.01403468,0.01565621
2021,10,0.00051369,-0.201671054876584,0.00051369,0,0.00669334,-0.00617965
2021,11,0,0,0,0,0,0
2021,12,-0.00309613,-0.686763891686226,-0,-0.00309613,0.02037057,-0.0234667
2022,1,0,0,0,0,0,0
2022,2,0.01658902,-0.967914358713351,0.01658902,0,0.03918629,-0.02259727
2022,3,0.01445024,-0.13615918320653,0.01445024,0,0.01157075,0.00287949
2022,4,-0.03923012,0.236830009781208,-0.03923012,-0,-0.02717368,-0.01205644
2022,5,0,0,0,0,0,0
2022,6,-0.01009991,-1.41096293636256,-0,-0.01009991,0.03998208,-0.05008199
2022,7,0.12852218,0.119942578418808,0,0.12852218,0.06043302,0.06808916
2022,8,0,0,0,0,0,0
2022,9,0.1164899,-0.22380435893723,0.1164899,0,0.06538785,0.05110205
2022,10,-0.05571064,0.642207387971006,-0.05571064,-0,-0.04835189,-0.00735875
2022,11,0,0,0,0,0,0
2022,12,0.03548875,-2.17950296080822,0.03548875,0,0.08730499,-0.05181624
2023,1,0,0,0,0,0,0
2023,2,-0.02082475,0.557844918201233,-0.02082475,-0,-0.02821645,0.0073917
