date,pc1,STOXX50,MP_pm,CBI_pm,MP_median,CBI_median
2012-07-05,-0.11295235,-1.55924455878518,-0,-0.11295235,-0.00601,-0.10694235
2012-08-02,0.02984214,-2.76954372443159,0.02984214,0,0.10455953,-0.07471739
2012-09-06,0.00375577,1.15497068951793,0,0.00375577,-0.03550365,0.03925942
2012-10-04,0.00453507,-0.0971934466925006,0.00453507,0,0.00541328,-0.00087821
2012-11-08,0.0125464,-0.0376311590433609,0.0125464,0,0.00749116,0.00505524
2012-12-06,-0.00854172,-0.0176918314198637,-0,-0.00854172,-0.00369825,-0.00484347
2013-01-10,0.01480201,0.332287413595012,0,0.01480201,-0.00335374,0.01815575
2013-02-07,-0.01604583,-0.049772888481936,-0,-0.01604583,-0.00641198,-0.00963385
2013-03-07,0.0129518,-0.0606149648268328,0.0129518,0,0.00843775,0.00451405
2013-04-04,-0.00229666,-0.826106968306117,-0,-0.00229666,0.02558927,-0.02788593
2013-05-02,-0.01067322,0.00368932898524577,-0.01067322,-0,-0.00545602,-0.0052172
2013-06-06,0.01697909,-0.740490336627264,0.01697909,0,0.0324561,-0.01547701
2013-07-04,-0.018389,1.60533889301364,-0.018389,-0,-0.06115256,0.04276356
2013-08-01,0.00841781,0.222118586710174,0,0.00841781,-0.00298014,0.01139795
2013-09-05,-0.00496558,0.119633884026715,-0.00496558,-0,-0.00635483,0.00138925
2013-10-02,0.00067503,-0.201354070967952,0.00067503,0,0.0068545,-0.00617947
2013-11-07,-0.01184569,0.922527796492822,-0.01184569,-0,-0.03578118,0.02393549
2013-12-05,0.01354884,-0.346216518112818,0.01354884,0,0.01797999,-0.00443115
2014-01-09,-0.0075814,-0.351263273130797,-0,-0.0075814,0.00757821,-0.01515961
2014-02-06,0.03988136,0.0241025161514585,0,0.03988136,0.01916058,0.02072078
2014-03-06,0.0420895,-0.320062253482334,0.0420895,0,0.03140382,0.01068568
2014-04-03,0.02270272,0.794019096892917,0,0.02270272,-0.01434769,0.03705041
2014-05-08,0.00466881,0.240326960179971,0,0.00466881,-0.00544397,0.01011278
2014-06-05,-0.02397351,0.758521647014021,-0.02397351,-0,-0.03653691,0.0125634
2014-07-03,-0.0048669,0.481366345706569,-0.0048669,-0,-0.01801325,0.01314635
2014-08-07,0.00256262,0.0183792157843143,0,0.00256262,0.00068645,0.00187617
2014-09-04,-0.06424977,0.994292288364384,-0.06424977,-0,-0.06430594,5.617e-05
2014-10-02,0.00516564,-1.6111924196748,0.00516564,0,0.05473033,-0.04956469
2014-11-06,0.0026395,1.19355647700861,0,0.0026395,-0.03731064,0.03995014
2014-12-04,0.00757453,-1.63189595075242,0.00757453,0,0.05660486,-0.04903033
2015-01-22,-0.0074427,0.484450069633269,-0.0074427,-0,-0.01940096,0.01195826
2015-03-05,-0.00346567,-0.0658903807275735,-0,-0.00346567,0.00039976,-0.00386543
2015-04-15,0.00663246,0.149348759673984,0,0.00663246,-0.00151756,0.00815002
2015-06-03,-0.00268707,-0.319661970526575,-0,-0.00268707,0.00900258,-0.01168965
2015-07-16,0.00062151,0.0554046727915036,0,0.00062151,-0.00148246,0.00210397
2015-09-03,-0.00181379,0.963531198367384,-0.00181379,-0,-0.03209234,0.03027855
2015-10-22,-0.0207346,2.00693573812121,-0.0207346,-0,-0.07532336,0.05458876
2015-12-03,0.09661529,-3.64585351797242,0.09661529,0,0.16630856,-0.06969327
2016-01-21,-0.02131704,0.400713909185058,-0.02131704,-0,-0.02362794,0.0023109
2016-03-10,0.04950517,0.688633760156954,0,0.04950517,0.00246441,0.04704076
2016-04-21,0.00159469,-0.248670697023989,0.00159469,0,0.00884577,-0.00725108
2016-06-02,-0.00052866,-0.451695280376896,-0,-0.00052866,0.01435514,-0.0148838
2016-07-21,0.02529437,0.268560697187237,0,0.02529437,0.00395501,0.02133936
2016-09-08,0.01329309,-0.706778671544051,0.01329309,0,0.02952199,-0.0162289
2016-10-20,-0.00054643,0.098839863016309,-0.00054643,-0,-0.00347224,0.00292581
2016-12-08,0.00124559,0.761089152288008,0,0.00124559,-0.02401045,0.02525604
2017-01-19,-0.00011385,0.353983744241937,-0.00011385,-0,-0.01151389,0.01140004
2017-03-09,0.00091342,0.392688205950087,0,0.00091342,-0.01225295,0.01316637
2017-04-27,-0.00278945,0.0252352487292384,-0.00278945,-0,-0.00221148,-0.00057797
2017-06-08,-0.0014852,-0.169991000363723,-0,-0.0014852,0.00475929,-0.00624449
2017-07-20,-0.01122571,0.0560513035871679,-0.01122571,-0,-0.007427,-0.00379871
2017-09-07,0.00104148,0.0566490534406938,0,0.00104148,-0.00131275,0.00235423
2017-10-26,0.00143458,0.400000844215143,0,0.00143458,-0.01222905,0.01366363
2017-12-14,-0.00181045,0.198614748025783,-0.00181045,-0,-0.00733355,0.0055231
2018-01-25,-2.793e-05,-0.606828780520452,-0,-2.793e-05,0.01962653,-0.01965446
2018-03-08,0.00237388,0.662802364929327,0,0.00237388,-0.02026518,0.02263906
2018-04-26,-0.00080241,-0.123114981463424,-0,-0.00080241,0.00358351,-0.00438592
2018-06-14,-0.00609225,1.24082942656702,-0.00609225,-0,-0.04320655,0.0371143
2018-07-26,0,0.235891422414625,0,0,-0.00763481,0.00763481
2018-09-13,-0.0009345,-0.186954190537492,-0,-0.0009345,0.00558367,-0.00651817
2018-10-25,0.00172168,-0.598837432179167,0.00172168,0,0.02024268,-0.018521
2018-12-13,-0.00059475,0.120556037672337,-0.00059475,-0,-0.00419927,0.00360452
2019-01-24,-0.00382023,-0.61087131377473,-0,-0.00382023,0.01786122,-0.02168145
2019-03-07,-0.00569031,-0.361680374541073,-0,-0.00569031,0.00886092,-0.01455123
2019-04-10,-0.00289894,0.0399349047151887,-0.00289894,-0,-0.00274199,-0.00015695
2019-06-06,0.0232409,-0.590257025325513,0.0232409,0,0.03072458,-0.00748368
2019-07-25,0.03675285,-0.73933,0.03675285,0,0.04230542,-0.00555257
2019-09-12,0.06648803,0.042317,0,0.06648803,0.03187439,0.03461364
2019-10-24,0.00098589,-0.22371,0.00098589,0,0.0077335,-0.00674761
2019-12-12,0.0006891,0.3329,0,0.0006891,-0.01043002,0.01111912
